Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,TrackTemp,Humidity,RaceName
0 days 01:17:52.941000,GAS,10,85.114,14.0,1.0,,,27.619,29.456,28.039,0 days 01:16:55.533000,0 days 01:17:24.989000,0 days 01:17:53.028000,311.0,313.0,312.0,322.0,False,HARD,14.0,True,Alpine,0 days 01:16:27.827000,,1,18.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:19:18.389000,GAS,10,85.448,15.0,1.0,,,27.602,29.765,28.081,0 days 01:18:20.630000,0 days 01:18:50.395000,0 days 01:19:18.476000,312.0,314.0,312.0,323.0,False,HARD,15.0,True,Alpine,0 days 01:17:52.941000,,1,18.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:20:42.913000,GAS,10,84.524,16.0,1.0,,,27.598,28.966,27.96,0 days 01:19:46.074000,0 days 01:20:15.040000,0 days 01:20:43,312.0,315.0,311.0,322.0,True,HARD,16.0,True,Alpine,0 days 01:19:18.389000,,1,18.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:22:07.286000,GAS,10,84.373,17.0,1.0,,,27.651,28.915,27.807,0 days 01:21:10.651000,0 days 01:21:39.566000,0 days 01:22:07.373000,311.0,314.0,313.0,321.0,True,HARD,17.0,True,Alpine,0 days 01:20:42.913000,,1,18.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:23:32.127000,GAS,10,84.841,18.0,1.0,,,27.594,29.205,28.042,0 days 01:22:34.967000,0 days 01:23:04.172000,0 days 01:23:32.214000,309.0,312.0,312.0,321.0,False,HARD,18.0,True,Alpine,0 days 01:22:07.286000,,1,18.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:24:56.421000,GAS,10,84.294,19.0,1.0,,,27.625,28.814,27.855,0 days 01:23:59.839000,0 days 01:24:28.653000,0 days 01:24:56.508000,310.0,314.0,312.0,320.0,True,HARD,19.0,True,Alpine,0 days 01:23:32.127000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:26:20.670000,GAS,10,84.249,20.0,1.0,,,27.515,28.859,27.875,0 days 01:25:24.023000,0 days 01:25:52.882000,0 days 01:26:20.757000,309.0,313.0,310.0,320.0,True,HARD,20.0,True,Alpine,0 days 01:24:56.421000,,1,16.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:27:44.795000,GAS,10,84.125,21.0,1.0,,,27.629,28.659,27.837,0 days 01:26:48.386000,0 days 01:27:17.045000,0 days 01:27:44.882000,311.0,314.0,313.0,320.0,True,HARD,21.0,True,Alpine,0 days 01:26:20.670000,,1,14.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:29:08.898000,GAS,10,84.103,22.0,1.0,,,27.529,28.772,27.802,0 days 01:28:12.411000,0 days 01:28:41.183000,0 days 01:29:08.985000,312.0,313.0,312.0,320.0,True,HARD,22.0,True,Alpine,0 days 01:27:44.795000,,1,14.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:30:33.317000,GAS,10,84.419,23.0,1.0,,,27.574,28.859,27.986,0 days 01:29:36.559000,0 days 01:30:05.418000,0 days 01:30:33.404000,311.0,313.0,312.0,320.0,False,HARD,23.0,True,Alpine,0 days 01:29:08.898000,,1,14.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:31:57.609000,GAS,10,84.292,24.0,1.0,,,27.659,28.723,27.91,0 days 01:31:01.063000,0 days 01:31:29.786000,0 days 01:31:57.696000,309.0,312.0,311.0,319.0,False,HARD,24.0,True,Alpine,0 days 01:30:33.317000,,1,14.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:33:21.715000,GAS,10,84.106,25.0,1.0,,,27.471,28.773,27.862,0 days 01:32:25.167000,0 days 01:32:53.940000,0 days 01:33:21.802000,310.0,314.0,313.0,320.0,False,HARD,25.0,True,Alpine,0 days 01:31:57.609000,,1,14.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:34:45.828000,GAS,10,84.113,26.0,1.0,,,27.617,28.662,27.834,0 days 01:33:49.419000,0 days 01:34:18.081000,0 days 01:34:45.915000,311.0,314.0,312.0,319.0,False,HARD,26.0,True,Alpine,0 days 01:33:21.715000,,1,14.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:36:09.825000,GAS,10,83.997,27.0,1.0,,,27.608,28.705,27.684,0 days 01:35:13.523000,0 days 01:35:42.228000,0 days 01:36:09.912000,313.0,315.0,313.0,320.0,True,HARD,27.0,True,Alpine,0 days 01:34:45.828000,,1,14.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:37:33.958000,GAS,10,84.133,28.0,1.0,,,27.747,28.756,27.63,0 days 01:36:37.659000,0 days 01:37:06.415000,0 days 01:37:34.045000,310.0,314.0,313.0,318.0,False,HARD,28.0,True,Alpine,0 days 01:36:09.825000,,1,14.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:38:57.885000,GAS,10,83.927,29.0,1.0,,,27.502,28.656,27.769,0 days 01:38:01.547000,0 days 01:38:30.203000,0 days 01:38:57.972000,311.0,322.0,313.0,329.0,True,HARD,29.0,True,Alpine,0 days 01:37:33.958000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:40:21.636000,GAS,10,83.751,30.0,1.0,,,27.34,28.834,27.576999999999998,0 days 01:39:25.312000,0 days 01:39:54.146000,0 days 01:40:21.723000,330.0,312.0,311.0,320.0,True,HARD,30.0,True,Alpine,0 days 01:38:57.885000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:41:45.529000,GAS,10,83.893,31.0,1.0,,,27.681,28.501,27.711,0 days 01:40:49.404000,0 days 01:41:17.905000,0 days 01:41:45.616000,306.0,309.0,311.0,315.0,False,HARD,31.0,True,Alpine,0 days 01:40:21.636000,,1,11.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:43:09.290000,GAS,10,83.761,32.0,1.0,,,27.603,28.491,27.667,0 days 01:42:13.219000,0 days 01:42:41.710000,0 days 01:43:09.377000,310.0,310.0,311.0,315.0,False,HARD,32.0,True,Alpine,0 days 01:41:45.529000,,1,11.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:44:33.727000,GAS,10,84.437,33.0,1.0,,,27.579,29.141,27.717,0 days 01:43:36.956000,0 days 01:44:06.097000,0 days 01:44:33.814000,308.0,309.0,311.0,316.0,False,HARD,33.0,True,Alpine,0 days 01:43:09.290000,,1,10.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:45:57.399000,GAS,10,83.672,34.0,1.0,,,27.644,28.539,27.489,0 days 01:45:01.458000,0 days 01:45:29.997000,0 days 01:45:57.486000,308.0,309.0,312.0,316.0,True,HARD,34.0,True,Alpine,0 days 01:44:33.727000,,1,10.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:47:20.719000,GAS,10,83.32,35.0,1.0,,,27.481,28.346,27.493,0 days 01:46:24.967000,0 days 01:46:53.313000,0 days 01:47:20.806000,309.0,311.0,311.0,316.0,True,HARD,35.0,True,Alpine,0 days 01:45:57.399000,,1,10.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:48:43.912000,GAS,10,83.193,36.0,1.0,,,27.5,28.3,27.393,0 days 01:47:48.306000,0 days 01:48:16.606000,0 days 01:48:43.999000,309.0,311.0,313.0,314.0,True,HARD,36.0,True,Alpine,0 days 01:47:20.719000,,1,10.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:50:07.306000,GAS,10,83.394,37.0,1.0,,,27.47,28.393,27.531,0 days 01:49:11.469000,0 days 01:49:39.862000,0 days 01:50:07.393000,309.0,311.0,312.0,314.0,False,HARD,37.0,True,Alpine,0 days 01:48:43.912000,,1,10.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:51:30.472000,GAS,10,83.166,38.0,1.0,,,27.417,28.341,27.408,0 days 01:50:34.810000,0 days 01:51:03.151000,0 days 01:51:30.559000,309.0,311.0,313.0,333.0,True,HARD,38.0,True,Alpine,0 days 01:50:07.306000,,1,10.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:52:55.745000,GAS,10,85.273,39.0,1.0,,,28.055,29.341,27.877,0 days 01:51:58.614000,0 days 01:52:27.955000,0 days 01:52:55.832000,307.0,323.0,314.0,314.0,False,HARD,39.0,True,Alpine,0 days 01:51:30.472000,,1,11.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:54:19.527000,GAS,10,83.782,40.0,1.0,,,27.45,28.791,27.541,0 days 01:53:23.282000,0 days 01:53:52.073000,0 days 01:54:19.614000,313.0,315.0,313.0,328.0,False,HARD,40.0,True,Alpine,0 days 01:52:55.745000,,12,11.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:55:43.404000,GAS,10,83.877,41.0,1.0,,,27.809,28.692,27.376,0 days 01:54:47.423000,0 days 01:55:16.115000,0 days 01:55:43.491000,315.0,325.0,315.0,320.0,False,HARD,41.0,True,Alpine,0 days 01:54:19.527000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:57:06.851000,GAS,10,83.447,42.0,1.0,,,27.264,28.484,27.699,0 days 01:56:10.755000,0 days 01:56:39.239000,0 days 01:57:06.938000,312.0,324.0,314.0,331.0,False,HARD,42.0,True,Alpine,0 days 01:55:43.404000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:58:30.214000,GAS,10,83.363,43.0,1.0,,,27.423,28.458,27.482,0 days 01:57:34.361000,0 days 01:58:02.819000,0 days 01:58:30.301000,313.0,315.0,314.0,320.0,False,HARD,43.0,True,Alpine,0 days 01:57:06.851000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:59:53.399000,GAS,10,83.185,44.0,1.0,,,27.396,28.344,27.445,0 days 01:58:57.697000,0 days 01:59:26.041000,0 days 01:59:53.486000,311.0,316.0,314.0,319.0,False,HARD,44.0,True,Alpine,0 days 01:58:30.214000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:01:16.299000,GAS,10,82.9,45.0,1.0,,,27.346,28.147,27.407,0 days 02:00:20.832000,0 days 02:00:48.979000,0 days 02:01:16.386000,312.0,315.0,314.0,318.0,True,HARD,45.0,True,Alpine,0 days 01:59:53.399000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:02:39.096000,GAS,10,82.797,46.0,1.0,,,27.389,28.159,27.249,0 days 02:01:43.775000,0 days 02:02:11.934000,0 days 02:02:39.183000,311.0,314.0,316.0,319.0,True,HARD,46.0,True,Alpine,0 days 02:01:16.299000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:04:02.047000,GAS,10,82.951,47.0,1.0,,,27.405,28.248,27.298,0 days 02:03:06.588000,0 days 02:03:34.836000,0 days 02:04:02.134000,313.0,314.0,315.0,317.0,False,HARD,47.0,True,Alpine,0 days 02:02:39.096000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:05:24.857000,GAS,10,82.81,48.0,1.0,,,27.422,28.103,27.285,0 days 02:04:29.556000,0 days 02:04:57.659000,0 days 02:05:24.944000,312.0,314.0,315.0,317.0,False,HARD,48.0,True,Alpine,0 days 02:04:02.047000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:06:52.192000,GAS,10,87.335,49.0,1.0,,0 days 02:06:48.509000,27.429,28.268,31.638,0 days 02:05:52.373000,0 days 02:06:20.641000,0 days 02:06:52.279000,311.0,313.0,,317.0,False,HARD,49.0,True,Alpine,0 days 02:05:24.857000,,1,14.0,,,False,False,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:08:35.765000,GAS,10,103.573,50.0,2.0,0 days 02:07:13.471000,,48.333,28.059,27.181,0 days 02:07:40.612000,0 days 02:08:08.671000,0 days 02:08:35.852000,312.0,314.0,317.0,286.0,False,SOFT,1.0,True,Alpine,0 days 02:06:52.192000,,1,17.0,,,False,False,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:09:58.089000,GAS,10,82.324,51.0,2.0,,,27.013,28.133,27.178,0 days 02:09:02.865000,0 days 02:09:30.998000,0 days 02:09:58.176000,313.0,322.0,315.0,331.0,True,SOFT,2.0,True,Alpine,0 days 02:08:35.765000,,1,16.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:11:20.274000,GAS,10,82.185,52.0,2.0,,,27.293,27.771,27.121,0 days 02:10:25.469000,0 days 02:10:53.240000,0 days 02:11:20.361000,309.0,314.0,313.0,316.0,True,SOFT,3.0,True,Alpine,0 days 02:09:58.089000,,1,16.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 00:59:24.434000,COL,43,94.322,1.0,1.0,,,,31.813,29.284,,0 days 00:58:55.326000,0 days 00:59:24.629000,321.0,320.0,311.0,279.0,False,MEDIUM,1.0,True,Alpine,0 days 00:57:49.893000,,1,17.0,,,False,False,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:00:51.209000,COL,43,86.775,2.0,1.0,,,28.152,30.192,28.431,0 days 00:59:52.662000,0 days 01:00:22.854000,0 days 01:00:51.285000,317.0,335.0,311.0,308.0,True,MEDIUM,2.0,True,Alpine,0 days 00:59:24.434000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:02:16.555000,COL,43,85.346,3.0,1.0,,,27.648,29.365,28.333,0 days 01:01:18.933000,0 days 01:01:48.298000,0 days 01:02:16.631000,309.0,329.0,310.0,339.0,True,MEDIUM,3.0,True,Alpine,0 days 01:00:51.209000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:03:41.595000,COL,43,85.04,4.0,1.0,,,27.363,29.501,28.176,0 days 01:02:43.994000,0 days 01:03:13.495000,0 days 01:03:41.671000,311.0,329.0,312.0,339.0,True,MEDIUM,4.0,True,Alpine,0 days 01:02:16.555000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:05:06.540000,COL,43,84.945,5.0,1.0,,,27.726,28.972,28.247,0 days 01:04:09.397000,0 days 01:04:38.369000,0 days 01:05:06.616000,310.0,330.0,313.0,333.0,True,MEDIUM,5.0,True,Alpine,0 days 01:03:41.595000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:06:31.484000,COL,43,84.944,6.0,1.0,,,27.594,29.083,28.267,0 days 01:05:34.210000,0 days 01:06:03.293000,0 days 01:06:31.560000,310.0,320.0,310.0,336.0,True,MEDIUM,6.0,True,Alpine,0 days 01:05:06.540000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:07:56.370000,COL,43,84.886,7.0,1.0,,,27.589,29.154,28.143,0 days 01:06:59.149000,0 days 01:07:28.303000,0 days 01:07:56.446000,309.0,319.0,311.0,336.0,True,MEDIUM,7.0,True,Alpine,0 days 01:06:31.484000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:09:21.474000,COL,43,85.104,8.0,1.0,,,27.847,29.118,28.139,0 days 01:08:24.293000,0 days 01:08:53.411000,0 days 01:09:21.550000,307.0,319.0,310.0,340.0,False,MEDIUM,8.0,True,Alpine,0 days 01:07:56.370000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:10:46.290000,COL,43,84.816,9.0,1.0,,,27.617,28.93,28.269,0 days 01:09:49.167000,0 days 01:10:18.097000,0 days 01:10:46.366000,309.0,318.0,310.0,324.0,True,MEDIUM,9.0,True,Alpine,0 days 01:09:21.474000,,1,16.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:12:11.018000,COL,43,84.728,10.0,1.0,,,27.613,29.239,27.876,0 days 01:11:13.979000,0 days 01:11:43.218000,0 days 01:12:11.094000,308.0,314.0,310.0,326.0,True,MEDIUM,10.0,True,Alpine,0 days 01:10:46.290000,,1,16.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:13:35.786000,COL,43,84.768,11.0,1.0,,,27.661,28.925,28.182,0 days 01:12:38.755000,0 days 01:13:07.680000,0 days 01:13:35.862000,308.0,315.0,309.0,324.0,False,MEDIUM,11.0,True,Alpine,0 days 01:12:11.018000,,1,16.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:15:00.492000,COL,43,84.706,12.0,1.0,,,27.649,28.96,28.097,0 days 01:14:03.511000,0 days 01:14:32.471000,0 days 01:15:00.568000,307.0,312.0,310.0,337.0,True,MEDIUM,12.0,True,Alpine,0 days 01:13:35.786000,,1,16.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:16:26.305000,COL,43,85.813,13.0,1.0,,,28.244,29.366,28.203,0 days 01:15:28.812000,0 days 01:15:58.178000,0 days 01:16:26.381000,310.0,313.0,310.0,312.0,False,MEDIUM,13.0,True,Alpine,0 days 01:15:00.492000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:17:51.257000,COL,43,84.952,14.0,1.0,,,27.657,29.176,28.119,0 days 01:16:54.038000,0 days 01:17:23.214000,0 days 01:17:51.333000,307.0,314.0,311.0,325.0,False,MEDIUM,14.0,True,Alpine,0 days 01:16:26.305000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:19:16.030000,COL,43,84.773,15.0,1.0,,,27.591,29.074,28.108,0 days 01:18:18.924000,0 days 01:18:47.998000,0 days 01:19:16.106000,309.0,313.0,311.0,325.0,False,MEDIUM,15.0,True,Alpine,0 days 01:17:51.257000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:20:41.049000,COL,43,85.019,16.0,1.0,,,27.61,29.113,28.296,0 days 01:19:43.716000,0 days 01:20:12.829000,0 days 01:20:41.125000,308.0,313.0,310.0,324.0,False,MEDIUM,16.0,True,Alpine,0 days 01:19:16.030000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:22:05.483000,COL,43,84.434,17.0,1.0,,,27.554,28.812,28.068,0 days 01:21:08.679000,0 days 01:21:37.491000,0 days 01:22:05.559000,309.0,313.0,311.0,320.0,True,MEDIUM,17.0,True,Alpine,0 days 01:20:41.049000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:23:29.897000,COL,43,84.414,18.0,1.0,,,27.642,28.805,27.967,0 days 01:22:33.201000,0 days 01:23:02.006000,0 days 01:23:29.973000,308.0,313.0,311.0,320.0,True,MEDIUM,18.0,True,Alpine,0 days 01:22:05.483000,,1,17.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:24:54.324000,COL,43,84.427,19.0,1.0,,,27.64,28.728,28.059,0 days 01:23:57.613000,0 days 01:24:26.341000,0 days 01:24:54.400000,309.0,313.0,310.0,319.0,False,MEDIUM,19.0,True,Alpine,0 days 01:23:29.897000,,1,16.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:26:18.616000,COL,43,84.292,20.0,1.0,,,27.676,28.737,27.879,0 days 01:25:22.076000,0 days 01:25:50.813000,0 days 01:26:18.692000,307.0,312.0,310.0,320.0,True,MEDIUM,20.0,True,Alpine,0 days 01:24:54.324000,,1,15.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:27:43.015000,COL,43,84.399,21.0,1.0,,,27.725,28.745,27.929,0 days 01:26:46.417000,0 days 01:27:15.162000,0 days 01:27:43.091000,308.0,313.0,311.0,319.0,False,MEDIUM,21.0,True,Alpine,0 days 01:26:18.616000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:29:07.126000,COL,43,84.111,22.0,1.0,,,27.613,28.674,27.824,0 days 01:28:10.704000,0 days 01:28:39.378000,0 days 01:29:07.202000,309.0,312.0,311.0,319.0,True,MEDIUM,22.0,True,Alpine,0 days 01:27:43.015000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:30:31.584000,COL,43,84.458,23.0,1.0,,,27.581,28.893,27.984,0 days 01:29:34.783000,0 days 01:30:03.676000,0 days 01:30:31.660000,308.0,311.0,310.0,318.0,False,MEDIUM,23.0,True,Alpine,0 days 01:29:07.126000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:31:55.918000,COL,43,84.334,24.0,1.0,,,27.635,28.735,27.964,0 days 01:30:59.295000,0 days 01:31:28.030000,0 days 01:31:55.994000,306.0,310.0,310.0,318.0,False,MEDIUM,24.0,True,Alpine,0 days 01:30:31.584000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:33:20.086000,COL,43,84.168,25.0,1.0,,,27.642,28.657,27.869,0 days 01:32:23.636000,0 days 01:32:52.293000,0 days 01:33:20.162000,307.0,312.0,310.0,318.0,False,MEDIUM,25.0,True,Alpine,0 days 01:31:55.918000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:34:44.301000,COL,43,84.215,26.0,1.0,,,27.643,28.72,27.852,0 days 01:33:47.805000,0 days 01:34:16.525000,0 days 01:34:44.377000,308.0,311.0,310.0,318.0,False,MEDIUM,26.0,True,Alpine,0 days 01:33:20.086000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:36:08.250000,COL,43,83.949,27.0,1.0,,,27.612,28.542,27.795,0 days 01:35:11.989000,0 days 01:35:40.531000,0 days 01:36:08.326000,309.0,312.0,311.0,318.0,True,MEDIUM,27.0,True,Alpine,0 days 01:34:44.301000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:37:33.094000,COL,43,84.844,28.0,1.0,,,27.943,29.095,27.806,0 days 01:36:36.269000,0 days 01:37:05.364000,0 days 01:37:33.170000,313.0,313.0,312.0,315.0,False,MEDIUM,28.0,True,Alpine,0 days 01:36:08.250000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:38:56.887000,COL,43,83.793,29.0,1.0,,,27.594,28.548000000000002,27.651,0 days 01:38:00.764000,0 days 01:38:29.312000,0 days 01:38:56.963000,309.0,312.0,311.0,318.0,True,MEDIUM,29.0,True,Alpine,0 days 01:37:33.094000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:40:22.640000,COL,43,85.753,30.0,1.0,,,28.27,29.469,28.014,0 days 01:39:25.233000,0 days 01:39:54.702000,0 days 01:40:22.716000,306.0,324.0,311.0,318.0,False,MEDIUM,30.0,True,Alpine,0 days 01:38:56.887000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:41:46.856000,COL,43,84.216,31.0,1.0,,,27.499,28.787,27.93,0 days 01:40:50.215000,0 days 01:41:19.002000,0 days 01:41:46.932000,310.0,313.0,310.0,327.0,False,MEDIUM,31.0,True,Alpine,0 days 01:40:22.640000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:43:11.175000,COL,43,84.319,32.0,1.0,,,27.734,28.662,27.923000000000002,0 days 01:42:14.666000,0 days 01:42:43.328000,0 days 01:43:11.251000,310.0,312.0,311.0,319.0,False,MEDIUM,32.0,True,Alpine,0 days 01:41:46.856000,,1,12.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:44:39.654000,COL,43,88.479,33.0,1.0,,0 days 01:44:35.886000,27.584,28.756,32.139,0 days 01:43:38.835000,0 days 01:44:07.591000,0 days 01:44:39.730000,309.0,312.0,,318.0,False,MEDIUM,33.0,True,Alpine,0 days 01:43:11.175000,,1,12.0,,,False,False,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:46:24.473000,COL,43,104.819,34.0,2.0,0 days 01:45:00.961000,,48.696,28.517,27.606,0 days 01:45:28.426000,0 days 01:45:56.943000,0 days 01:46:24.549000,311.0,312.0,309.0,282.0,False,HARD,1.0,True,Alpine,0 days 01:44:39.654000,,1,18.0,,,False,False,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:47:47.562000,COL,43,83.089,35.0,2.0,,,27.502,28.075,27.512,0 days 01:46:52.051000,0 days 01:47:20.126000,0 days 01:47:47.638000,309.0,312.0,311.0,317.0,True,HARD,2.0,True,Alpine,0 days 01:46:24.473000,,1,18.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:49:10.481000,COL,43,82.919,36.0,2.0,,,27.399,28.118,27.402,0 days 01:48:15.037000,0 days 01:48:43.155000,0 days 01:49:10.557000,310.0,313.0,312.0,317.0,True,HARD,3.0,True,Alpine,0 days 01:47:47.562000,,1,18.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:50:33.539000,COL,43,83.058,37.0,2.0,,,27.483,28.077,27.498,0 days 01:49:38.040000,0 days 01:50:06.117000,0 days 01:50:33.615000,307.0,312.0,311.0,315.0,False,HARD,4.0,True,Alpine,0 days 01:49:10.481000,,1,18.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:51:56.433000,COL,43,82.894,38.0,2.0,,,27.502,28.019,27.373,0 days 01:51:01.117000,0 days 01:51:29.136000,0 days 01:51:56.509000,307.0,311.0,312.0,316.0,True,HARD,5.0,True,Alpine,0 days 01:50:33.539000,,1,18.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:53:21.480000,COL,43,85.047,39.0,2.0,,,28.881,28.5,27.666,0 days 01:52:25.390000,0 days 01:52:53.890000,0 days 01:53:21.556000,307.0,329.0,313.0,316.0,False,HARD,6.0,True,Alpine,0 days 01:51:56.433000,,1,18.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:54:44.651000,COL,43,83.171,40.0,2.0,,,27.288,28.576999999999998,27.306,0 days 01:53:48.844000,0 days 01:54:17.421000,0 days 01:54:44.727000,308.0,325.0,313.0,332.0,False,HARD,7.0,True,Alpine,0 days 01:53:21.480000,,12,18.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
